$0;1704998672775776504;1.15-SNAPSHOT;KIEKER;0db502b57f13;1;false;0;NANOSECONDS;0
$1;1704998686381862741;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686381843995;1704998686381862270;0db502b57f13;68;4
$1;1704998686381874383;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686381839898;1704998686381873742;0db502b57f13;67;3
$1;1704998686381893379;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381892467;1704998686381892658;0db502b57f13;73;5
$1;1704998686381897637;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381896936;1704998686381897096;0db502b57f13;74;5
$1;1704998686381899781;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686381883460;1704998686381899431;0db502b57f13;72;4
$1;1704998686381913868;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686381878010;1704998686381912946;0db502b57f13;71;3
$1;1704998686381933746;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381932934;1704998686381933135;0db502b57f13;77;5
$1;1704998686381940419;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381939757;1704998686381939898;0db502b57f13;78;5
$1;1704998686381943084;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686381923557;1704998686381942402;0db502b57f13;76;4
$1;1704998686381953924;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686381917916;1704998686381953243;0db502b57f13;75;3
$1;1704998686381972900;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381972079;1704998686381972209;0db502b57f13;81;5
$1;1704998686381978010;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686381977379;1704998686381977479;0db502b57f13;82;5
$1;1704998686381984081;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686381962470;1704998686381979763;0db502b57f13;80;4
$1;1704998686381995774;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686381956820;1704998686381993099;0db502b57f13;79;3
$1;1704998686382012005;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382011303;1704998686382011423;0db502b57f13;85;5
$1;1704998686382018467;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382017705;1704998686382017836;0db502b57f13;86;5
$1;1704998686382020571;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382002486;1704998686382020030;0db502b57f13;84;4
$1;1704998686382030840;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686381998339;1704998686382030430;0db502b57f13;83;3
$1;1704998686382046019;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382045418;1704998686382045568;0db502b57f13;89;5
$1;1704998686382052191;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382051500;1704998686382051640;0db502b57f13;90;5
$1;1704998686382053914;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382037152;1704998686382053594;0db502b57f13;88;4
$1;1704998686382061699;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382033285;1704998686382061158;0db502b57f13;87;3
$1;1704998686382078020;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382077208;1704998686382077389;0db502b57f13;93;5
$1;1704998686382086426;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382081867;1704998686382082098;0db502b57f13;94;5
$1;1704998686382093149;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382068422;1704998686382090373;0db502b57f13;92;4
$1;1704998686382100693;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382063723;1704998686382099972;0db502b57f13;91;3
$1;1704998686382118236;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382117335;1704998686382117455;0db502b57f13;97;5
$1;1704998686382124097;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382123396;1704998686382123546;0db502b57f13;98;5
$1;1704998686382126863;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382108438;1704998686382126091;0db502b57f13;96;4
$1;1704998686382134046;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382103308;1704998686382133636;0db502b57f13;95;3
$1;1704998686382157862;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382156880;1704998686382157060;0db502b57f13;101;5
$1;1704998686382166448;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382165556;1704998686382165707;0db502b57f13;102;5
$1;1704998686382170015;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382143665;1704998686382169273;0db502b57f13;100;4
$1;1704998686382177609;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382138665;1704998686382177048;0db502b57f13;99;3
$1;1704998686382196184;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382194912;1704998686382195213;0db502b57f13;105;5
$1;1704998686382200433;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382199711;1704998686382199811;0db502b57f13;106;5
$1;1704998686382203108;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382186195;1704998686382202667;0db502b57f13;104;4
$1;1704998686382211243;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382181476;1704998686382210822;0db502b57f13;103;3
$1;1704998686382229157;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382228386;1704998686382228506;0db502b57f13;109;5
$1;1704998686382234607;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382233686;1704998686382233806;0db502b57f13;110;5
$1;1704998686382236541;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382219459;1704998686382236100;0db502b57f13;108;4
$1;1704998686382242993;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382213798;1704998686382242543;0db502b57f13;107;3
$1;1704998686382258633;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382257842;1704998686382258012;0db502b57f13;113;5
$1;1704998686382262881;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382262150;1704998686382262270;0db502b57f13;114;5
$1;1704998686382265436;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382248764;1704998686382264815;0db502b57f13;112;4
$1;1704998686382273952;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382245238;1704998686382273271;0db502b57f13;111;3
$1;1704998686382291225;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382290323;1704998686382290454;0db502b57f13;117;5
$1;1704998686382294191;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382293660;1704998686382293770;0db502b57f13;118;5
$1;1704998686382296044;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382281737;1704998686382295703;0db502b57f13;116;4
$1;1704998686382304410;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382276848;1704998686382304089;0db502b57f13;115;3
$1;1704998686382324127;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382322885;1704998686382323045;0db502b57f13;121;5
$1;1704998686382329568;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382328846;1704998686382328977;0db502b57f13;122;5
$1;1704998686382332002;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382312826;1704998686382331572;0db502b57f13;120;4
$1;1704998686382342512;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505575;1704998686382306644;1704998686382342001;0db502b57f13;119;3
$1;1704998686382364254;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382363412;1704998686382363562;0db502b57f13;125;5
$1;1704998686382369935;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505575;1704998686382369203;1704998686382369313;0db502b57f13;126;5
$1;1704998686382372159;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505575;1704998686382352842;1704998686382371758;0db502b57f13;124;4
